game_id,novelty_play,play_seq,recent_similar_game_id,recent_similar_play_seq
CHN199506110,7,"43, K, K, 1B, 8, 8, SB2",WS2196708270,"43, K, K, 1B, 8, 8, 2B"
FLO199506110,3,"31, E5, WP",TOR199106210,"31, E5, 43"
HOU199506110,6,"1B, CS2, 1B, 7, SB2, K",DET198807080,"1B, CS2, 1B, 7, SB2, 43"
KCA199506110,6,"3, 13, 1B, K, K, BB",BSN192107140,"3, 13, 1B, K, K, 43"
LAN199506110,5,"43, 63, 2B, BB, 64(1)",CIN198709280,"43, 63, 2B, BB, HR"
MIL199506110,4,"3B, BB, 1B, SB2",COL199408090,"3B, BB, 1B, 46(1)"
MIN199506110,5,"K, 2B, 8, 63, 63",LAN198306040,"K, 2B, 8, 63, K"
NYA199506110,5,"1B, 1B, HR, 3, BB",CIN199404100,"1B, 1B, HR, 3, K"
SDN199506110,6,"BB, K, K, 9, 43, 7",MIN198710080,"BB, K, K, 9, 43, K"
SFN199506110,5,"63, 8, 2B, 8, 53",CLE197508182,"63, 8, 2B, 8, 1B"
TEX199506110,4,"7, 63, HR, 53",BAL199406220,"7, 63, HR, 5"
CAL199506120,4,"K, 31, 2B, K",OAK199008010,"K, 31, 2B, 9"
CLE199506120,6,"3, 2B, 43, 43, 1B, 13",MON198205160,"3, 2B, 43, 43, 1B, 2B"
COL199506120,3,"63, E1, 46(1)3",MIL199205130,"63, E1, 2B"
DET199506120,4,"8, 6, BB, BB",MON199305260,"8, 6, BB, 13"
MIL199506120,4,"BB, K, PO1, 7",SFN196007290,"BB, K, PO1, 4"
OAK199506120,7,"K, K, 1B, 1B, K, 43, 7",SDN197908310,"K, K, 1B, 1B, K, 43, 1B"
SEA199506120,6,"1B, 1B, 1B, SF8, BB, BB",MIN198009030,"1B, 1B, 1B, SF8, BB, E3"
TOR199506120,5,"7, 3, K, K, 3",CHA198909151,"7, 3, K, K, 53"
CAL199506130,4,"1B, K, 53, 6",NYA199305060,"1B, K, 53, 8"
CHN199506130,4,"2B, 1B, SF8, 4(B)3(1)",HOU199406030,"2B, 1B, SF8, SB2"
CLE199506130,6,"7, 13, 43, 3, 7, 3",SLA194107010,"7, 13, 43, 3, 7, 43"
COL199506130,4,"43, 63, 5, 6",TEX199306270,"43, 63, 5, 7"
DET199506130,5,"7, BB, 8, 5, E4",PHA195306211,"7, BB, 8, 5, 53"
MIL199506130,5,"1B, K, 7, SB2, 2",HOU199108240,"1B, K, 7, SB2, 9"
MON199506130,6,"BB, 1B, 1B, K, 4, K",PHA193309190,"BB, 1B, 1B, K, 4, 9"
NYN199506130,4,"BB, 8, PO1, E6",SFN196205272,"BB, 8, PO1, 63"
OAK199506130,5,"1B, SB2, 13, 2B, 1B",BAL198905120,"1B, SB2, 13, 2B, 9"
PHI199506130,4,"53, K, 4, 7",MON199308030,"53, K, 4, 5"
PIT199506130,5,"1B, K, 1B, 1B, 14(1)",ATL199306100,"1B, K, 1B, 1B, 8"
SEA199506130,5,"1B, CS2, 1B, 6, 64(1)",ATL197709250,"1B, CS2, 1B, 6, 53"
SLN199506130,7,"53, 9, 8, 3, K, 1B, 9",PHA193307150,"53, 9, 8, 3, K, 1B, CS2"
TOR199506130,7,"1B, 2B, 9, 1B, HR, BB, 4",PHI192905181,"1B, 2B, 9, 1B, HR, BB, 1B"
CAL199506140,4,"1B, K, 2B, E5",COL199408110,"1B, K, 2B, 8"
CHN199506140,4,"BB, BK, 9, K",NYN198006120,"BB, BK, 9, CS3"
CLE199506140,4,"5, 8, 9, 1B",SDN198007300,"5, 8, 9, BB"
COL199506140,5,"43, 43, 53, K, 53",DET198904070,"43, 43, 53, K, BB"
DET199506140,5,"1B, 8, HR, K, 3",NYA198705290,"1B, 8, HR, K, 2B"
MIL199506140,3,"13, HBP, PB",KCA199505200,"13, HBP, BB"
MON199506140,3,"13, HBP, 14(1)3",KCA199505200,"13, HBP, BB"
NYN199506140,5,"K, 63, BB, 43, 5",SLN199406170,"K, 63, BB, 43, 1B"
OAK199506140,6,"7, 1B, 8, 1B, 9, 9",PIT197709051,"7, 1B, 8, 1B, 9, 1B"
PHI199506140,6,"8, 1B, BB, 1B, BB, K",NYA193008100,"8, 1B, BB, 1B, BB, 5"
PIT199506140,4,"1B, 13, 1B, 54(1)",ATL199205190,"1B, 13, 1B, 3"
SEA199506140,8,"43, 1B, BB, 4, K, 1B, BB, 63(1)",PHI195806180,"43, 1B, BB, 4, K, 1B, BB, 6"
SLN199506140,4,"1B, 6, 64(1)3, 3",SLN199308010,"1B, 6, 64(1)3, K"
TOR199506140,4,"K, 1B, POCS2, 3",DET199407310,"K, 1B, POCS2, 7"
CAL199506150,5,"K, 43, BB, 46(1), 43",PHI193705110,"K, 43, BB, 46(1), K"
CHN199506150,5,"3, 8, 8, 1B, 3",SLN198604110,"3, 8, 8, 1B, SB2"
DET199506150,5,"43, 43, K, 3, 8",CAL197705160,"43, 43, K, 3, 1B"
MON199506150,4,"K, K, 2B, 5",TEX199407012,"K, K, 2B, K"
NYN199506150,5,"43, K, K, BB, 53",MIL199404220,"43, K, K, BB, 1B"
OAK199506150,4,"2B, 4, 8, SB3",BAL198006240,"2B, 4, 8, 2B"
PHI199506150,5,"63, K, K, 3, 63",CHA198508231,"63, K, K, 3, 3"
PIT199506150,6,"43, 53, 1B, K, 1B, E3",SFN196308230,"43, 53, 1B, K, 1B, BB"
SLN199506150,5,"63, 3, 1B, 7, 1B",PHI196708260,"63, 3, 1B, 7, 63"
BOS199506160,5,"2B, 43, BB, 1B, 2B",KCA198408140,"2B, 43, BB, 1B, 1B"
CHN199506160,5,"8, 8, K, 53, 13",MIN196309050,"8, 8, K, 53, BB"
CIN199506160,5,"1B, 7, K, 1B, 2B",MIL199309190,"1B, 7, K, 1B, K"
CLE199506160,3,"1B, 16(1)3, 5",KCA199407260,"1B, 16(1)3, BB"
COL199506160,5,"63, BB, 64(1)3, K, BB",KCA197008050,"63, BB, 64(1)3, K, 1B"
DET199506160,4,"7, HBP, 64(1)3, 13",ATL198205230,"7, HBP, 64(1)3, 23"
NYN199506160,6,"1B, 8, 1B, SF8, K, 63",DET199307040,"1B, 8, 1B, SF8, K, BB"
OAK199506160,5,"K, 43, 7, E5, 8",CHA195506121,"K, 43, 7, E5, PB"
PHI199506160,5,"1B, K, BB, 46(1)3, 63",SEA198609230,"1B, K, BB, 46(1)3, 2B"
PIT199506160,4,"6, 63, 63, E6",OAK199208130,"6, 63, 63, 53"
SEA199506160,5,"1B, 1B, 6, 54(1), SB2",CLE193507042,"1B, 1B, 6, 54(1), 2B"
SLN199506160,5,"8, 8, 9, 9, K",MIL197209190,"8, 8, 9, 9, 1B"
TOR199506160,5,"1B, 3, 1B, 1B, BB",NYA199307240,"1B, 3, 1B, 1B, 6(1)"
BOS199506170,5,"13, 2B, 8, BB, K",CLE192505190,"13, 2B, 8, BB, 8"
CAL199506170,4,"HR, 9, 3, 8",ATL197104280,"HR, 9, 3, 2B"
CHN199506170,3,"1B, POCS2, E3",CAL199408100,"1B, POCS2, 63"
CIN199506170,5,"3, 53, 63, K, K",SDN198606170,"3, 53, 63, K, 9"
CLE199506170,4,"HR, 2B, 43, SF9",PHI196004242,"HR, 2B, 43, SF8"
COL199506170,5,"3, 1B, BB, 1B, PB",PIT197904270,"3, 1B, BB, 1B, FC;O"
DET199506170,4,"K, BB, 54(1)3, 8",BAL199506080,"K, BB, 54(1)3, HR"
NYN199506170,4,"BB, 4, SB2, SB3",KCA199207052,"BB, 4, SB2, 2B"
OAK199506170,5,"BB, SB2, 43, BB, 2B",MON199305130,"BB, SB2, 43, BB, 1B"
PHI199506170,4,"1B, BB, WP, 5",PHI199309060,"1B, BB, WP, BB"
PIT199506170,4,"2B, BB, FC;NO, 6(1)3",TEX199109150,"2B, BB, FC;NO, 3"
SEA199506170,4,"13, 53, 6, BB",HOU198508040,"13, 53, 6, 63"
SLN199506170,4,"31, 2B, K, K",MIN198708090,"31, 2B, K, 2B"
TOR199506170,4,"E6, SB2, K, 7",NYN198908230,"E6, SB2, K, 1B"
BOS199506180,5,"1B, 46(1)3, 1B, 8, 1B",SDN197309110,"1B, 46(1)3, 1B, 8, 63"
CAL199506180,5,"1B, 2B, K, 1B, SB2",OAK199105050,"1B, 2B, K, 1B, 1B"
CHN199506180,5,"1B, CS2, BB, BB, HR",PIT198908300,"1B, CS2, BB, BB, K"
CIN199506180,5,"K, 1B, 2B, SF9, 3",SFN197506090,"K, 1B, 2B, SF9, BB"
CLE199506180,4,"BB, 7, 36(1), BB",CHN195407172,"BB, 7, 36(1), 63"
COL199506180,6,"K, 1B, 1B, 3, BB, 1B",CHN197405290,"K, 1B, 1B, 3, BB, 2B"
DET199506180,5,"BB, 8, SB2, 43, 1B",CLE194107190,"BB, 8, SB2, 43, 13"
NYN199506180,4,"13, K, 2B, 2B",CAL199110050,"13, K, 2B, BB"
OAK199506180,4,"K, 3, 8, 13",BOS199504290,"K, 3, 8, E3"
PHI199506180,4,"2, 7, 2B, K",BAL198708090,"2, 7, 2B, 53"
PIT199506180,5,"43, 1B, 1B, 9, BB",BOS198408190,"43, 1B, 1B, 9, K"
SEA199506180,4,"BB, BK, 13, 3",BAL198906300,"BB, BK, 13, 6"
SLN199506180,3,"E6, 23, 6",MON199308040,"E6, 23, 53"
TOR199506180,5,"63, 1B, 8, K, 7",TOR199209020,"63, 1B, 8, K, BB"
BAL199506190,5,"1B, 8, 2B, BB, 54(1)3",BOS197108170,"1B, 8, 2B, BB, 2B"
CAL199506190,4,"K, 5, 7, 3",MIL199007050,"K, 5, 7, 43"
CHA199506190,5,"K, 8, 13, 1B, 1B",NYN199208282,"K, 8, 13, 1B, 43"
CIN199506190,4,"53, 63, 53, 13",NYA199405300,"53, 63, 53, 8"
CLE199506190,4,"7, 31, K, 8",NYA198806290,"7, 31, K, 1B"
COL199506190,4,"53, 7, 2B, 43",SFN199506100,"53, 7, 2B, 63"
DET199506190,5,"13, 43, BB, 9, K",SLN196205130,"13, 43, BB, 9, BB"
MON199506190,5,"1B, POCS2, BB, 8, SB2",CIN198009160,"1B, POCS2, BB, 8, 1B"
NYN199506190,5,"6, K, 1B, 6, K",TOR198004290,"6, K, 1B, 6, 1B"
OAK199506190,5,"4, K, K, 63, 63",NYN198909240,"4, K, K, 63, 9"
PIT199506190,4,"1B, 64(1), 1B, FC;NO",CIN199506030,"1B, 64(1), 1B, 7"
SDN199506190,5,"K, 8, 63, 8, 6",CIN197908040,"K, 8, 63, 8, 1B"
SLN199506190,3,"2B, E1, 43",BAL199309262,"2B, E1, 1B"
BAL199506200,4,"E4, K, K, 1B",NYA199208090,"E4, K, K, BB"
CAL199506200,5,"7, 13, K, 13, 1B",LAN195909010,"7, 13, K, 13, BB"
CHA199506200,5,"K, 43, BB, HR, 63",SFN197004121,"K, 43, BB, HR, 9"
CIN199506200,5,"K, 1B, HR, 8, 1B",CLE199108180,"K, 1B, HR, 8, K"
CLE199506200,5,"43, 63, 7, K, K",KCA199207170,"43, 63, 7, K, 63"
COL199506200,5,"63, 3, BB, 1B, WP",SFN198404070,"63, 3, BB, 1B, 13"
DET199506200,5,"1B, SB2, BB, 46(1), SF9",LAN199009230,"1B, SB2, BB, 46(1), 1B"
MON199506200,4,"1B, 2B, HBP, 1B",CIN199009160,"1B, 2B, HBP, PO1"
NYN199506200,4,"1, 43, 43, BB",CHN191607120,"1, 43, 43, 2B"
OAK199506200,4,"BB, 1B, 6(1)3, 9",CLE199404170,"BB, 1B, 6(1)3, 43"
PIT199506200,5,"K, 2B, 13, K, 7",TEX197306030,"K, 2B, 13, K, 53"
SDN199506200,6,"1B, 1B, 2B, HR, BB, 9",TOR198204090,"1B, 1B, 2B, HR, BB, K"
SLN199506200,5,"63, 1B, 63, K, 1B",DET195107210,"63, 1B, 63, K, 7"
TOR199506200,6,"63, 1B, 2B, K, 63, HR",MIN199405210,"63, 1B, 2B, K, 63, 63"
BAL199506210,5,"63, 1B, 54(1)3, 1B, 23",OAK198509240,"63, 1B, 54(1)3, 1B, 3"
CAL199506210,4,"6, 13, 31, 31",CIN196205110,"6, 13, 31, K"
CHA199506210,5,"43, 43, K, 1B, 3",NYA199307190,"43, 43, K, 1B, 1B"
CIN199506210,4,"7, K, 13, HBP",TEX199305030,"7, K, 13, E1"
CLE199506210,5,"1B, SB2, 13, K, 53",CHN198705190,"1B, SB2, 13, K, BB"
COL199506210,4,"K, 43, HR, BB",BOS199408062,"K, 43, HR, 53"
DET199506210,4,"43, 3, BB, 63",BOS199406280,"43, 3, BB, WP"
MON199506210,5,"1B, 2, 9, SB2, 3",HOU199105220,"1B, 2, 9, SB2, K"
NYN199506210,4,"43, 2B, BB, 4(1)3",SDN199505100,"43, 2B, BB, 1B"
OAK199506210,5,"BB, BB, 5(2)3, K, K",NYA198506240,"BB, BB, 5(2)3, K, BB"
PIT199506210,4,"1B, CS2, K, 1",LAN199306270,"1B, CS2, K, 63"
SDN199506210,5,"3, 2B, 9, K, 63",OAK199007140,"3, 2B, 9, K, 9"
SLN199506210,4,"8, 3, BB, 53",HOU199308030,"8, 3, BB, K"
TOR199506210,6,"BB, K, 1B, BB, K, K",CHN195907010,"BB, K, 1B, BB, K, 46(1)"
BAL199506220,4,"1B, 64(1)3, 3, 4",ATL199109150,"1B, 64(1)3, 3, 3"
CHA199506220,4,"2B, 1B, 1B, SB3",COL199505240,"2B, 1B, 1B, SF9"
CIN199506220,5,"9, 3, 7, HR, 4",LAN195904160,"9, 3, 7, HR, BB"
HOU199506220,5,"7, 4, 9, 43, 63",CIN194107250,"7, 4, 9, 43, 23"
LAN199506220,5,"1B, 13, 1B, CS2, K",SEA197706040,"1B, 13, 1B, CS2, 31"
NYN199506220,5,"K, 1B, E4, 1B, 8",TOR198208020,"K, 1B, E4, 1B, K"
SDN199506220,4,"2B, 4, 53, SB3",MON197606200,"2B, 4, 53, 2B"
TOR199506220,4,"3B, SF7, BB, K",HOU198809060,"3B, SF7, BB, BB"
ATL199506230,5,"9, 8, HR, 8, 3",PHA195406062,"9, 8, HR, 8, 63"
BAL199506230,3,"2B, 23, 31",LAN199505190,"2B, 23, HR"
CHA199506230,5,"K, 6, 1B, 9, 43",BOS199306010,"K, 6, 1B, 9, 9"
CIN199506230,4,"1B, 6(1), 64(1)3, BB",NYN199109080,"1B, 6(1), 64(1)3, 2B"
DET199506230,5,"53, 8, K, 63, 1B",BAL195904160,"53, 8, K, 63, 31"
HOU199506230,4,"E6, 53, 8, 8",TEX197208020,"E6, 53, 8, K"
KCA199506230,4,"63, 43, 53, 163",NYN199307082,"63, 43, 53, 53"
LAN199506230,5,"BB, BB, K, 1B, 54(1)",SEA198607220,"BB, BB, K, 1B, HR"
MON199506230,5,"3, 4, BB, K, HBP",NYN198805300,"3, 4, BB, K, BB"
NYA199506230,5,"1B, K, BB, 7, 7",KCA198010170,"1B, K, BB, 7, 8"
SDN199506230,5,"9, 43, K, 43, 6",CHA199506040,"9, 43, K, 43, 1B"
SEA199506230,4,"43, HR, 63, BB",HOU199506100,"43, HR, 63, 7"
SLN199506230,6,"K, 13, 13, 8, 9, 1B",CLE195405280,"K, 13, 13, 8, 9, 9"
TEX199506230,4,"7, 1, 1B, BB",SLN198510040,"7, 1, 1B, 4"
ATL199506240,5,"43, 3, K, 53, 8",KCA197109150,"43, 3, K, 53, 53"
BAL199506240,5,"1B, 13, BB, CS3, 54(1)",BSN191008131,"1B, 13, BB, CS3, 6"
CHA199506240,5,"HR, 8, 4, 8, 2B",PHI195405170,"HR, 8, 4, 8, K"
CIN199506240,4,"53, K, 13, HR",CAL199106040,"53, K, 13, 1B"
DET199506240,4,"HR, 8, 8, 7",MIL198805230,"HR, 8, 8, 9"
HOU199506240,5,"43, 43, K, BB, 1B",DET198906180,"43, 43, K, BB, 8"
KCA199506240,5,"K, 13, HR, 1B, 64(1)",ATL198508050,"K, 13, HR, 1B, K"
LAN199506240,5,"1B, SB2, BB, 5, K",HOU198808270,"1B, SB2, BB, 5, 8"
MON199506240,6,"43, 1B, K, K, 1B, HR",MON199404300,"43, 1B, K, K, 1B, 1B"
NYA199506240,5,"8, 7, 43, BB, BB",MIL198604170,"8, 7, 43, BB, SB2"
SDN199506240,5,"4, K, 43, K, 31",NYA197908130,"4, K, 43, K, BB"
SEA199506240,5,"BB, K, K, K, 3",TEX199110050,"BB, K, K, K, 7"
SLN199506240,7,"BB, 1B, 1B, K, K, 1B, 46(1)",PHI198708110,"BB, 1B, 1B, K, K, 1B, BB"
TEX199506240,5,"13, HR, 63, 2B, 9",WS2197108150,"13, HR, 63, 2B, 2B"
ATL199506250,5,"63, 1B, 1B, 5, 1B",TEX199104100,"63, 1B, 1B, 5, 2B"
BAL199506250,6,"K, 1B, K, 7, 1B, 1B",PHI196005301,"K, 1B, K, 7, 1B, 13"
CHA199506250,4,"13, 53, 63, 13",SDN199306260,"13, 53, 63, 7"
CIN199506250,4,"2B, BB, SB3, SF9",PIT199305080,"2B, BB, SB3, K"
DET199506250,3,"HBP, 1B, 5(2)3",LAN199506060,"HBP, 1B, 1B"
HOU199506250,4,"1B, K, 43, WP",COL199407180,"1B, K, 43, 63"
LAN199506250,5,"1B, 1B, 3, 63, 53",TEX198504140,"1B, 1B, 3, 63, 1B"
MON199506250,4,"13, 2B, E1, 53",SLN198807220,"13, 2B, E1, K"
NYA199506250,4,"63, 7, 3B, HR",NYN196908020,"63, 7, 3B, K"
SDN199506250,5,"5, 1B, K, HR, BB",BAL196708021,"5, 1B, K, HR, HR"
SEA199506250,4,"43, 153, 1B, 43",BSN193507311,"43, 153, 1B, HR"
SLN199506250,6,"K, K, 9, 1B, 1B, 36(1)",MIL199106300,"K, K, 9, 1B, 1B, K"
TEX199506250,5,"BB, 1B, 9, 1B, 43",HOU198908150,"BB, 1B, 9, 1B, WP"
ATL199506260,5,"43, 2B, 2B, 13, 3",CAL199104300,"43, 2B, 2B, 13, 53"
BOS199506260,5,"53, 8, K, 9, K",PHI196907311,"53, 8, K, 9, 9"
CHN199506260,4,"1B, 1B, 6, 46(1)63",SEA199506160,"1B, 1B, 6, 54(1)"
FLO199506260,5,"8, 1B, 7, HR, 4",TOR198706290,"8, 1B, 7, HR, BB"
HOU199506260,4,"1B, POCS2, 1B, 7",DET199306190,"1B, POCS2, 1B, 2B"
KCA199506260,4,"1B, 46(1), 2B, K",FLO199407030,"1B, 46(1), 2B, HR"
LAN199506260,5,"1B, 1B, 46(1)3, 7, 8",PHI197104120,"1B, 1B, 46(1)3, 7, 7"
MIL199506260,4,"7, 6, 2B, 9",NYN198607100,"7, 6, 2B, K"
MIN199506260,4,"31, 2B, K, 7",SLN199506170,"31, 2B, K, K"
NYA199506260,6,"K, 1B, K, BB, K, 63",CLE199206030,"K, 1B, K, BB, K, 13"
SEA199506260,5,"HR, 1B, 7, BB, 7",CHA193905080,"HR, 1B, 7, BB, 6"
TEX199506260,4,"K, 8, 63, 3B",SDN199506190,"K, 8, 63, 8"
ATL199506270,4,"1B, POCS2, HR, 53",SDN197905292,"1B, POCS2, HR, 63"
BOS199506270,4,"K, 53, 63, HR",KCA199308230,"K, 53, 63, 1B"
CHN199506270,4,"2, 9, 43, K",NYA197008110,"2, 9, 43, 43"
FLO199506270,5,"9, 9, 6, BB, SB2",PHI196405110,"9, 9, 6, BB, 53"
HOU199506270,5,"K, 7, 63, 1B, BB",TEX199204170,"K, 7, 63, 1B, E1"
KCA199506270,5,"1B, 9, 8, 1B, 2B",SEA198606290,"1B, 9, 8, 1B, 1B"
LAN199506270,5,"1B, 7, 1B, 46(1)3, 3",BRO193108161,"1B, 7, 1B, 46(1)3, 53"
MIL199506270,4,"BB, 53, 2B, 53",SEA198606240,"BB, 53, 2B, 9"
MIN199506270,5,"43, HR, 1B, K, 1B",MON196907150,"43, HR, 1B, K, HR"
NYA199506270,5,"8, 43, 3, 9, 8",CIN198406200,"8, 43, 3, 9, 9"
PHI199506270,5,"1B, 9, K, 43, 8",MIN198607080,"1B, 9, K, 43, BB"
SEA199506270,5,"3, 1B, 8, 6, 2B",LAN198807310,"3, 1B, 8, 6, 8"
SFN199506270,5,"9, 13, 1B, BB, 1B",SFN197805110,"9, 13, 1B, BB, BB"
TEX199506270,6,"43, 1B, K, 1B, 2B, 7",CIN193505260,"43, 1B, K, 1B, 2B, FC;O"
ATL199506280,5,"K, 1B, K, 3, HR",SFN199105170,"K, 1B, K, 3, 43"
BOS199506280,5,"53, 53, 63, 43, K",NYA198008080,"53, 53, 63, 43, 1B"
CHN199506280,5,"9, 63, 3, 8, 2",PIT195706130,"9, 63, 3, 8, 2B"
FLO199506280,6,"K, K, K, 7, 43, 7",NYN198507220,"K, K, K, 7, 43, 6"
HOU199506280,5,"1B, 64(1)3, 43, K, 3",MIN198906180,"1B, 64(1)3, 43, K, 63"
KCA199506280,4,"K, BB, 64(1), 64(1)",SFN199505020,"K, BB, 64(1), 1B"
LAN199506280,5,"BB, 13, 43, HR, 2B",MON199407170,"BB, 13, 43, HR, K"
MIL199506280,6,"63, 8, 43, BB, 1B, 3",LAN199108180,"63, 8, 43, BB, 1B, 1B"
MIN199506280,6,"63, 43, 7, 1B, SB2, BB",ATL197407270,"63, 43, 7, 1B, SB2, 9"
NYA199506280,4,"63, 43, 2B, 9",CIN199006121,"63, 43, 2B, 8"
PHI199506280,6,"43, 63, K, 7, K, 13",BOS198408160,"43, 63, K, 7, K, K"
SEA199506280,5,"3, 8, 3, K, 53",DET198505010,"3, 8, 3, K, BB"
SFN199506280,5,"63, 43, 43, BB, SB2",LAN198907130,"63, 43, 43, BB, 1B"
TEX199506280,3,"2, HR, 9",PHI199007060,"2, HR, K"
BOS199506290,4,"8, HR, 9, K",OAK198304240,"8, HR, 9, 43"
CHN199506290,4,"2, 7, HR, K",SLN195405270,"2, 7, HR, HBP"
LAN199506290,5,"2B, 34, K, K, 63",HOU199006130,"2B, 34, K, K, K"
MIL199506290,5,"2B, 43, 2B, 53, 1B",CIN193606062,"2B, 43, 2B, 53, 53"
MIN199506290,5,"BB, 1B, K, 1B, HR",ATL198110010,"BB, 1B, K, 1B, 13"
PHI199506290,4,"K, 2B, HR, E5",OAK199307310,"K, 2B, HR, 63"
SEA199506290,5,"3, 63, 63, 3, K",BOS191908070,"3, 63, 63, 3, BB"
TEX199506290,5,"BB, 1B, 46(1), HBP, 4",HOU196908040,"BB, 1B, 46(1), HBP, K"
TOR199506290,5,"4, 7, 1B, 9, K",CIN192008300,"4, 7, 1B, 9, BB"
BOS199506300,5,"1B, BB, 46(1), BB, PB",PHA192908071,"1B, BB, 46(1), BB, 1B"
CHN199506300,5,"53, 43, K, 9, 1B",CHN196206250,"53, 43, K, 9, K"
FLO199506300,6,"53, 63, K, 63, 1B, SB2",HOU198308260,"53, 63, K, 63, 1B, CS2"
HOU199506300,6,"43, K, 1B, BB, 1B, 3",CLE195304210,"43, K, 1B, BB, 1B, 43"
KCA199506300,6,"31, K, 6, K, 1B, K",CHA196308100,"31, K, 6, K, 1B, 46(1)"
LAN199506300,4,"8, E5, 7, SB2",SFN198706110,"8, E5, 7, K"
MIL199506300,4,"BB, E3, K, 8",TEX197206140,"BB, E3, K, K"
MIN199506300,4,"4, 9, 7, K",CAL199108280,"4, 9, 7, 1B"
NYN199506300,5,"3, 43, HR, 7, 6",CHA194605150,"3, 43, HR, 7, 13"
OAK199506300,5,"K, 43, 8, 13, 8",NY1194808042,"K, 43, 8, 13, K"
PHI199506300,5,"K, 63, K, 7, 3",PHI199205190,"K, 63, K, 7, 1B"
SEA199506300,5,"BB, SB2, 7, 1B, 64(1)3",PHI198209300,"BB, SB2, 7, 1B, 53"
SFN199506300,5,"7, K, 9, 43, K",SFN199008240,"7, K, 9, 43, 1B"
TOR199506300,5,"9, 1B, 1B, 43, IBB",PHA192509210,"9, 1B, 1B, 43, 1B"
BOS199507010,5,"2B, 13, BB, 1B, SF9",MIL198205180,"2B, 13, BB, 1B, 46(1)3"
CHN199507010,6,"K, 9, 7, 43, BB, 1B",PHI197607102,"K, 9, 7, 43, BB, CS2"
FLO199507010,4,"3B, K, 31, 53",PHI199010010,"3B, K, 31, 4"
HOU199507010,5,"13, K, 13, 2B, BB",PHA194807181,"13, K, 13, 2B, 13"
KCA199507010,5,"1B, 53, SB3, 1B, 1B",MON198708200,"1B, 53, SB3, 1B, 9"
LAN199507010,4,"K, K, 2, 13",NYN199207220,"K, K, 2, 43"
MIL199507010,5,"53, 4, 43, 1B, 63",PHI196206230,"53, 4, 43, 1B, SB2"
MIN199507010,4,"8, 1B, 64(1), 2B",SEA198904280,"8, 1B, 64(1), 54(1)"
NYN199507010,5,"K, 1B, SB2, BB, 4(1)3",ATL199407310,"K, 1B, SB2, BB, WP"
OAK199507010,7,"43, K, 1B, K, 1B, 1B, 63",MIL198408040,"43, K, 1B, K, 1B, 1B, SF9"
PHI199507010,5,"7, 63, 8, 53, E6",MLN196106200,"7, 63, 8, 53, BB"
SEA199507010,5,"K, 1B, 46(1)3, 8, 1",NYA195604240,"K, 1B, 46(1)3, 8, BB"
SFN199507010,4,"1B, 16(1), 6, 2B",BAL196206050,"1B, 16(1), 6, 8"
TOR199507010,4,"2B, BB, 7, 9",PHI199310200,"2B, BB, 7, 1B"
BOS199507020,4,"63, BB, 6, 54(1)",SEA199005270,"63, BB, 6, SB2"
CHN199507020,5,"1B, 8, 54(1)3, 1B, PB",CIN199204070,"1B, 8, 54(1)3, 1B, 8"
FLO199507020,4,"K, HR, 1B, POCS2",NYA199106030,"K, HR, 1B, 9"
HOU199507020,4,"9, 9, HR, 7",CLE198207020,"9, 9, HR, 63"
KCA199507020,4,"2B, 1B, SF8, 8",CHN199506130,"2B, 1B, SF8, 4(B)3(1)"
LAN199507020,4,"HBP, 2B, 63, 3",PIT195809142,"HBP, 2B, 63, 5"
MIL199507020,4,"31, 1B, 36(1), K",CHN193908120,"31, 1B, 36(1), BB"
MIN199507020,4,"31, 3, 3, 1B",OAK199505270,"31, 3, 3, 3"
NYN199507020,4,"43, 4, K, 13",SEA199305270,"43, 4, K, 63"
OAK199507020,7,"BB, HR, 7, 43, BB, 1B, 1B",BOS197309160,"BB, HR, 7, 43, BB, 1B, K"
PHI199507020,5,"63, 63, BB, 43, 13",LAN199406280,"63, 63, BB, 43, 43"
SEA199507020,6,"1B, BB, 7, K, BB, 13",PHI198908030,"1B, BB, 7, K, BB, 64(1)"
SFN199507020,5,"1B, 1B, 1B, BB, 63",SEA199505240,"1B, 1B, 1B, BB, BB"
TOR199507020,6,"K, K, K, K, 1B, PB",CAL199109100,"K, K, K, K, 1B, 3"
BAL199507030,5,"63, K, 2B, 9, K",SLN198104220,"63, K, 2B, 9, 1B"
CAL199507030,6,"K, BB, 9, 54(1), 8, 7",PHI197408090,"K, BB, 9, 54(1), 8, 43"
CHA199507030,4,"7, BB, 8, K",DET199506130,"7, BB, 8, 5"
CIN199507030,5,"BB, SB2, 13, 1B, 1B",NYN199307020,"BB, SB2, 13, 1B, BB"
CLE199507030,4,"2B, 8, 13, K",ATL196808090,"2B, 8, 13, 7"
COL199507030,5,"2B, 13, 1B, HR, BB",TEX198509060,"2B, 13, 1B, HR, 1B"
DET199507030,3,"BB, 16(1), POCS2",OAK199205080,"BB, 16(1), K"
FLO199507030,6,"43, BB, 64(1)3, 1B, 1B, SB3",NY1194407291,"43, BB, 64(1)3, 1B, 1B, HR"
KCA199507030,5,"K, K, BB, 64(1), 9",BOS199407231,"K, K, BB, 64(1), 1B"
NYN199507030,7,"K, K, BB, 1B, K, 7, 9",MIN199206220,"K, K, BB, 1B, K, 7, 1B"
OAK199507030,5,"2B, 9, 3, 8, 53",CLE192309040,"2B, 9, 3, 8, 2"
